BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR)
0.5,1019.3,557,1600,2,0.350207,0.326432,0.0237748,0.058754,0.982759,0.00588668,0.339181
1,1019.3,557,1600,1,0.0150066,0.0117903,0.00321627,0.00817188,0.240278,0.0170856,1.38728
1,1019.3,557,1600,2,0.340881,0.313825,0.0270561,0.0677147,0.974367,0.0057858,0.342102
1.5,1019.3,557,1600,1,0.014813,0.0115937,0.00321924,0.00819205,0.240128,0.0171119,1.38815
1.5,1019.3,557,1600,2,0.331326,0.301017,0.0303087,0.0765664,0.967066,0.00567415,0.344685
2,1019.3,557,1600,1,0.0146333,0.0114135,0.00321979,0.00820553,0.239953,0.0171233,1.38916
2,1019.3,557,1600,2,0.322196,0.288783,0.0334129,0.0850102,0.960986,0.0055617,0.346866
2.5,1019.3,557,1600,1,0.0144634,0.011245,0.00321845,0.00821366,0.239759,0.0171242,1.39029
2.5,1019.3,557,1600,2,0.31344,0.277066,0.0363736,0.0930585,0.955775,0.00544924,0.348757
3,1019.3,557,1600,1,0.0143032,0.0110877,0.00321549,0.00821721,0.239547,0.0171152,1.39151
3,1019.3,557,1600,2,0.304986,0.265782,0.0392044,0.100745,0.951239,0.0053366,0.35042
3.5,1019.3,557,1600,1,0.0141515,0.0109407,0.0032108,0.00821585,0.239321,0.0170978,1.39283
3.5,1019.3,557,1600,2,0.296776,0.254863,0.0419131,0.10809,0.947273,0.00522345,0.351887
4,1019.3,557,1600,1,0.0140066,0.0108021,0.00320452,0.00820988,0.239082,0.0170737,1.39422
4,1019.3,557,1600,2,0.288769,0.244262,0.0445065,0.115112,0.943805,0.00510962,0.35318
4.5,1019.3,557,1600,1,0.0138677,0.0106707,0.003197,0.00820032,0.238834,0.0170434,1.39567
4.5,1019.3,557,1600,2,0.280924,0.233932,0.0469916,0.12183,0.940781,0.00499484,0.354316
5,1019.3,557,1600,1,0.0137347,0.0105464,0.00318834,0.00818744,0.238575,0.0170068,1.39718
5,1019.3,557,1600,2,0.273204,0.223829,0.0493747,0.128259,0.938154,0.00487883,0.355308
5.5,1019.3,557,1600,1,0.0136076,0.0104291,0.00317854,0.00817129,0.238307,0.0169639,1.39876
5.5,1019.3,557,1600,2,0.265572,0.213909,0.0516624,0.134417,0.935892,0.00476127,0.356166
6,1019.3,557,1600,1,0.0134862,0.0103186,0.00316763,0.00815197,0.23803,0.0169147,1.40039
6,1019.3,557,1600,2,0.257998,0.204138,0.0538601,0.14032,0.933969,0.0046419,0.3569
6.5,1019.3,557,1600,1,0.0133704,0.0102147,0.00315567,0.00812958,0.237743,0.016859,1.40207
6.5,1019.3,557,1600,2,0.250457,0.194484,0.0559727,0.145979,0.932369,0.00452056,0.357512
7,1019.3,557,1600,1,0.0132594,0.0101167,0.00314272,0.00810434,0.237448,0.0167967,1.40382
7,1019.3,557,1600,2,0.242928,0.184923,0.0580049,0.151407,0.93108,0.00439709,0.358007
7.5,1019.3,557,1600,1,0.0131531,0.0100244,0.00312875,0.00807621,0.237143,0.016728,1.40562
7.5,1019.3,557,1600,2,0.2354,0.17544,0.05996,0.156612,0.930102,0.00427153,0.358383
8,1019.3,557,1600,1,0.0130513,0.00993749,0.00311379,0.0080452,0.236828,0.0166525,1.40749
8,1019.3,557,1600,2,0.227874,0.166032,0.0618418,0.161606,0.929445,0.00414406,0.358637
8.5,1019.3,557,1600,1,0.012954,0.00985611,0.00309788,0.00801151,0.236504,0.0165703,1.40942
8.5,1019.3,557,1600,2,0.220367,0.156715,0.0636527,0.166393,0.929125,0.00401526,0.35876
9,1019.3,557,1600,1,0.0128614,0.0097803,0.00308106,0.0079752,0.236172,0.0164818,1.4114
9,1019.3,557,1600,2,0.212937,0.147546,0.0653909,0.170973,0.92916,0.00388629,0.358747
9.5,1019.3,557,1600,1,0.0127737,0.00971039,0.00306336,0.00793634,0.235833,0.0163877,1.41343
9.5,1019.3,557,1600,2,0.205658,0.138606,0.0670523,0.175335,0.929562,0.00375881,0.358592
10,1019.3,557,1600,1,0.0126916,0.00964665,0.00304496,0.00789544,0.235493,0.01629,1.41547
10,1019.3,557,1600,2,0.198643,0.130019,0.0686242,0.179451,0.930314,0.0036351,0.358302
10.5,1019.3,557,1600,1,0.012616,0.00958994,0.00302609,0.00785303,0.235157,0.0161905,1.4175
10.5,1019.3,557,1600,2,0.192009,0.121918,0.0700907,0.183285,0.931364,0.0035173,0.357898
11,1019.3,557,1600,1,0.0125477,0.00954075,0.00300691,0.0078096,0.23483,0.0160916,1.41946
11,1019.3,557,1600,2,0.185844,0.114408,0.0714359,0.186801,0.932641,0.00340732,0.357408
11.5,1019.3,557,1600,1,0.012487,0.00949941,0.00298758,0.00776556,0.23452,0.0159955,1.42134
11.5,1019.3,557,1600,2,0.180216,0.107569,0.0726464,0.189969,0.934062,0.0033065,0.356864
12,1019.3,557,1600,1,0.0124345,0.00946619,0.0029683,0.0077214,0.234231,0.015904,1.4231
12,1019.3,557,1600,2,0.175153,0.101439,0.0737137,0.192769,0.935549,0.00321562,0.356297
12.5,1019.3,557,1600,1,0.0123904,0.00944124,0.00294921,0.0076775,0.233967,0.0158187,1.4247
12.5,1019.3,557,1600,2,0.170672,0.096041,0.0746313,0.195189,0.937028,0.00313502,0.355735
13,1019.3,557,1600,1,0.0123549,0.00942443,0.00293044,0.00763422,0.233731,0.0157409,1.42614
13,1019.3,557,1600,2,0.166775,0.0913779,0.0753975,0.197225,0.938435,0.00306474,0.355201
13.5,1019.3,557,1600,1,0.0123275,0.00941542,0.00291209,0.00759183,0.233523,0.0156714,1.42741
13.5,1019.3,557,1600,2,0.163435,0.0874194,0.0760154,0.198888,0.939729,0.00300437,0.354712
14,1019.3,557,1600,1,0.0123078,0.00941362,0.0028942,0.00755044,0.233345,0.0156104,1.4285
14,1019.3,557,1600,2,0.160611,0.0841194,0.0764913,0.200194,0.940886,0.0029532,0.354276
14.5,1019.3,557,1600,1,0.0122952,0.00941834,0.00287682,0.00751022,0.233195,0.0155578,1.42942
14.5,1019.3,557,1600,2,0.158255,0.0814175,0.076838,0.201175,0.941892,0.00291041,0.353898
15,1019.3,557,1600,1,0.0122888,0.0094288,0.00285995,0.00747115,0.233071,0.0155129,1.43018
15,1019.3,557,1600,2,0.156314,0.0792463,0.0770682,0.201863,0.942747,0.00287502,0.353577
15.5,1019.3,557,1600,1,0.0122876,0.00944407,0.00284353,0.00743312,0.23297,0.0154754,1.4308
15.5,1019.3,557,1600,2,0.154727,0.0775316,0.0771949,0.202292,0.943468,0.00284595,0.353306
16,1019.3,557,1600,1,0.0122909,0.00946335,0.00282755,0.00739611,0.232889,0.0154442,1.4313
16,1019.3,557,1600,2,0.153439,0.0762053,0.0772333,0.202499,0.944066,0.00282225,0.353083
16.5,1019.3,557,1600,1,0.0122978,0.00948585,0.00281197,0.00736004,0.232824,0.0154187,1.4317
16.5,1019.3,557,1600,2,0.1524,0.0752026,0.0771973,0.202518,0.944557,0.002803,0.352899
17,1019.3,557,1600,1,0.0123076,0.00951087,0.00279676,0.00732482,0.232774,0.0153978,1.432
17,1019.3,557,1600,2,0.151564,0.0744638,0.0770999,0.202383,0.944957,0.00278738,0.35275
17.5,1019.3,557,1600,1,0.0123196,0.00953774,0.00278186,0.00729036,0.232735,0.0153808,1.43224
17.5,1019.3,557,1600,2,0.150889,0.0739359,0.0769532,0.202124,0.945283,0.00277465,0.352628
18,1019.3,557,1600,1,0.0123331,0.00956588,0.00276724,0.00725654,0.232705,0.0153671,1.43243
18,1019.3,557,1600,2,0.150341,0.073573,0.0767678,0.201767,0.945548,0.00276418,0.352529
18.5,1019.3,557,1600,1,0.0123477,0.00959488,0.00275286,0.0072233,0.232681,0.0153559,1.43258
18.5,1019.3,557,1600,2,0.149889,0.0733367,0.0765527,0.201334,0.945766,0.00275544,0.352448
19,1019.3,557,1600,1,0.0123631,0.00962441,0.00273868,0.00719054,0.232663,0.0153467,1.43269
19,1019.3,557,1600,2,0.14951,0.0731951,0.0763151,0.200844,0.945947,0.00274799,0.35238
19.5,1019.3,557,1600,1,0.0123789,0.0096542,0.00272469,0.00715821,0.232648,0.015339,1.43278
19.5,1019.3,557,1600,2,0.149185,0.0731237,0.0760611,0.200311,0.946101,0.00274151,0.352323
20,1019.3,557,1600,1,0.0123949,0.00968402,0.00271085,0.00712623,0.232636,0.0153326,1.43286
20,1019.3,557,1600,2,0.148898,0.0731032,0.0757951,0.199748,0.946233,0.00273573,0.352274
20.5,1019.3,557,1600,1,0.012411,0.0097138,0.00269716,0.00709461,0.232625,0.015327,1.43292
20.5,1019.3,557,1600,2,0.14864,0.0731191,0.0755205,0.199162,0.94635,0.00273044,0.352231
21,1019.3,557,1600,1,0.0124271,0.00974345,0.0026836,0.00706329,0.232616,0.0153222,1.43298
21,1019.3,557,1600,2,0.148401,0.0731609,0.0752398,0.198559,0.946454,0.00272551,0.352192
22.5,1019.3,557,1600,1,0.0124745,0.00983053,0.00264396,0.00697189,0.232594,0.0153112,1.43311
22.5,1019.3,557,1600,2,0.147794,0.0734126,0.0743814,0.196708,0.946713,0.00271272,0.352096
25,1019.3,557,1600,1,0.0125491,0.00996921,0.00257988,0.00682408,0.232558,0.0152984,1.43333
25,1019.3,557,1600,2,0.146837,0.0739027,0.0729348,0.193561,0.947071,0.00269239,0.351962
27.5,1019.3,557,1600,1,0.0126196,0.0101022,0.00251738,0.00667943,0.23252,0.015289,1.43357
27.5,1019.3,557,1600,2,0.145832,0.0743574,0.0714747,0.190342,0.947381,0.00267115,0.351847
30,1019.3,557,1600,1,0.0126865,0.0102298,0.00245663,0.00653848,0.232479,0.0152822,1.43382
30,1019.3,557,1600,2,0.144799,0.0747821,0.070017,0.187096,0.947651,0.00264941,0.351747
32.5,1019.3,557,1600,1,0.0127499,0.0103519,0.00239795,0.00640204,0.232435,0.0152778,1.43409
32.5,1019.3,557,1600,2,0.14374,0.0751747,0.0685649,0.183833,0.947884,0.00262721,0.35166
35,1019.3,557,1600,1,0.0128107,0.0104693,0.00234144,0.00627033,0.232388,0.015275,1.43438
35,1019.3,557,1600,2,0.142656,0.0755352,0.0671204,0.180558,0.948084,0.00260458,0.351586
0,1019.3,557,1800,1,0.0154528,0.0122481,0.00320475,0.00811733,0.240481,0.0169393,1.38611
0,1019.3,557,1800,2,0.3605,0.339482,0.0210184,0.0512155,0.992494,0.00599025,0.335854
0.1,1019.3,557,1800,1,0.0154136,0.0122106,0.00320303,0.00811441,0.240468,0.0169602,1.38619
0.1,1019.3,557,1800,2,0.358617,0.337238,0.0213791,0.0521756,0.990315,0.0059716,0.336593
0.5,1019.3,557,1800,1,0.0152515,0.0120426,0.00320892,0.00814013,0.2404,0.0170091,1.38658
0.5,1019.3,557,1800,2,0.35183,0.328036,0.0237947,0.0588043,0.983182,0.00590494,0.339035
1,1019.3,557,1800,1,0.0150499,0.0118348,0.00321518,0.00816943,0.240283,0.017052,1.38725
1,1019.3,557,1800,2,0.34257,0.315503,0.0270673,0.0677462,0.974844,0.00580515,0.341935
1.5,1019.3,557,1800,1,0.0148581,0.0116398,0.00321826,0.00818991,0.240135,0.0170783,1.38811
1.5,1019.3,557,1800,2,0.333085,0.302775,0.0303105,0.076577,0.96758,0.00569477,0.344502
2,1019.3,557,1800,1,0.0146801,0.0114611,0.00321894,0.00820374,0.239963,0.0170899,1.3891
2,1019.3,557,1800,2,0.324019,0.290612,0.0334068,0.0850038,0.961524,0.00558353,0.346672
2.5,1019.3,557,1800,1,0.0145117,0.011294,0.00321775,0.00821226,0.239772,0.0170912,1.39021
2.5,1019.3,557,1800,2,0.31532,0.278959,0.0363607,0.0930379,0.95633,0.00547223,0.348555
3,1019.3,557,1800,1,0.0143529,0.011138,0.00321495,0.00821626,0.239563,0.0170827,1.39142
3,1019.3,557,1800,2,0.306922,0.267737,0.039185,0.100711,0.951803,0.00536075,0.350212
3.5,1019.3,557,1800,1,0.0142027,0.0109922,0.00321043,0.00821535,0.23934,0.017066,1.39272
3.5,1019.3,557,1800,2,0.298768,0.25688,0.0418876,0.108044,0.947843,0.00524881,0.351676
4,1019.3,557,1800,1,0.0140591,0.0108547,0.00320434,0.00820988,0.239105,0.0170427,1.39409
4,1019.3,557,1800,2,0.290817,0.246342,0.0444751,0.115055,0.944376,0.00513622,0.352967
4.5,1019.3,557,1800,1,0.0139215,0.0107244,0.00319702,0.00820086,0.23886,0.0170133,1.39552
4.5,1019.3,557,1800,2,0.28303,0.236076,0.0469545,0.121761,0.941347,0.00502272,0.354102
5,1019.3,557,1800,1,0.0137897,0.0106011,0.00318858,0.00818857,0.238606,0.0169778,1.39701
5,1019.3,557,1800,2,0.27537,0.226038,0.049332,0.12818,0.938713,0.00490804,0.355096
5.5,1019.3,557,1800,1,0.0136638,0.0104847,0.00317901,0.00817305,0.238342,0.0169363,1.39855
5.5,1019.3,557,1800,2,0.2678,0.216186,0.051614,0.134328,0.936439,0.00479189,0.355958
6,1019.3,557,1800,1,0.0135435,0.0103751,0.00316837,0.0081544,0.238069,0.0168885,1.40015
6,1019.3,557,1800,2,0.26029,0.206484,0.0538063,0.140221,0.934501,0.00467397,0.356697
6.5,1019.3,557,1800,1,0.0134287,0.010272,0.00315668,0.00813273,0.237788,0.0168345,1.40181
6.5,1019.3,557,1800,2,0.252818,0.196905,0.0559133,0.14587,0.932879,0.00455416,0.357317
7,1019.3,557,1800,1,0.0133188,0.0101748,0.00314402,0.00810828,0.237498,0.0167741,1.40352
7,1019.3,557,1800,2,0.24536,0.18742,0.05794,0.151288,0.931566,0.00443228,0.35782
7.5,1019.3,557,1800,1,0.0132136,0.0100832,0.00313036,0.00808095,0.237199,0.0167075,1.40529
7.5,1019.3,557,1800,2,0.237906,0.178017,0.0598895,0.156485,0.930557,0.00430836,0.358208
8,1019.3,557,1800,1,0.0131128,0.00999705,0.00311572,0.00805081,0.236891,0.0166344,1.40712
8,1019.3,557,1800,2,0.230454,0.168689,0.0617658,0.161469,0.929862,0.00418257,0.358476
8.5,1019.3,557,1800,1,0.0130165,0.00991633,0.00310018,0.00801808,0.236574,0.0165548,1.409
8.5,1019.3,557,1800,2,0.223024,0.159453,0.0635707,0.166247,0.929495,0.00405545,0.358618
9,1019.3,557,1800,1,0.0129248,0.00984112,0.00308371,0.00798269,0.236249,0.016469,1.41094
9,1019.3,557,1800,2,0.215661,0.150357,0.0653039,0.170819,0.929475,0.00392804,0.358625
9.5,1019.3,557,1800,1,0.0128381,0.00977171,0.00306637,0.00794478,0.235917,0.0163778,1.41292
9.5,1019.3,557,1800,2,0.208442,0.141481,0.0669613,0.175176,0.929813,0.00380189,0.358495
10,1019.3,557,1800,1,0.0127567,0.00970833,0.00304834,0.00790482,0.235584,0.016283,1.41492
10,1019.3,557,1800,2,0.20147,0.132938,0.0685316,0.179294,0.930498,0.00367922,0.358231
10.5,1019.3,557,1800,1,0.0126816,0.00965182,0.0030298,0.00786332,0.235254,0.0161861,1.41691
10.5,1019.3,557,1800,2,0.194858,0.124858,0.0699999,0.183137,0.931484,0.00356206,0.357852
11,1019.3,557,1800,1,0.0126136,0.00960265,0.00301095,0.00782074,0.234934,0.0160896,1.41884
11,1019.3,557,1800,2,0.188703,0.117352,0.0713502,0.18667,0.932703,0.0034524,0.357384
11.5,1019.3,557,1800,1,0.0125532,0.00956123,0.00299192,0.00777749,0.234629,0.0159955,1.42068
11.5,1019.3,557,1800,2,0.183065,0.110496,0.0725693,0.189863,0.934078,0.00335164,0.356858
12,1019.3,557,1800,1,0.0125006,0.00952768,0.0029729,0.00773402,0.234343,0.0159057,1.42242
12,1019.3,557,1800,2,0.177981,0.104333,0.0736485,0.192697,0.935529,0.00326053,0.356305
12.5,1019.3,557,1800,1,0.0124563,0.00950229,0.00295403,0.00769073,0.234081,0.0158218,1.42401
12.5,1019.3,557,1800,2,0.173472,0.0988919,0.0745804,0.195155,0.936984,0.00317953,0.355751
13,1019.3,557,1800,1,0.0124204,0.00948492,0.00293546,0.00764799,0.233846,0.0157449,1.42544
13,1019.3,557,1800,2,0.169536,0.0941722,0.0753639,0.197238,0.938379,0.00310864,0.355222
13.5,1019.3,557,1800,1,0.0123925,0.00947522,0.00291726,0.00760601,0.233639,0.0156759,1.4267
13.5,1019.3,557,1800,2,0.166148,0.0901482,0.0760003,0.19895,0.939674,0.0030475,0.354733
14,1019.3,557,1800,1,0.0123723,0.00947277,0.00289951,0.00756503,0.233461,0.015615,1.42779
14,1019.3,557,1800,2,0.163279,0.0867817,0.0764973,0.200311,0.940835,0.00299558,0.354295
14.5,1019.3,557,1800,1,0.0123591,0.0094768,0.00288225,0.00752514,0.23331,0.0155623,1.42872
14.5,1019.3,557,1800,2,0.160878,0.0840136,0.0768644,0.201345,0.941851,0.00295202,0.353913
15,1019.3,557,1800,1,0.0123521,0.0094866,0.00286548,0.00748636,0.233184,0.0155171,1.42949
15,1019.3,557,1800,2,0.158894,0.0817792,0.0771148,0.202086,0.94272,0.0029159,0.353587
15.5,1019.3,557,1800,1,0.0123504,0.00950125,0.00284916,0.00744861,0.233081,0.0154792,1.43012
15.5,1019.3,557,1800,2,0.157267,0.0800066,0.0772608,0.202565,0.943456,0.00288616,0.353311
16,1019.3,557,1800,1,0.0123533,0.00951999,0.00283327,0.00741186,0.232998,0.0154475,1.43063
16,1019.3,557,1800,2,0.155946,0.078629,0.0773172,0.202818,0.944069,0.00286187,0.353082
16.5,1019.3,557,1800,1,0.0123598,0.00954202,0.00281778,0.00737604,0.232932,0.0154214,1.43103
16.5,1019.3,557,1800,2,0.15488,0.0775822,0.0772979,0.202881,0.944574,0.00284215,0.352893
17,1019.3,557,1800,1,0.0123693,0.00956663,0.00280265,0.00734108,0.23288,0.0154001,1.43135
17,1019.3,557,1800,2,0.154022,0.0768064,0.0772157,0.202786,0.944987,0.00282614,0.352738
17.5,1019.3,557,1800,1,0.012381,0.00959316,0.00278785,0.00730688,0.232839,0.0153826,1.4316
17.5,1019.3,557,1800,2,0.153331,0.0762483,0.077083,0.202563,0.945325,0.00281312,0.352612
18,1019.3,557,1800,1,0.0123944,0.00962104,0.00277332,0.00727334,0.232807,0.0153684,1.4318
18,1019.3,557,1800,2,0.152772,0.0758616,0.07691,0.202238,0.945601,0.00280244,0.35251
18.5,1019.3,557,1800,1,0.0124089,0.00964983,0.00275903,0.00724037,0.232783,0.0153567,1.43195
18.5,1019.3,557,1800,2,0.152313,0.0756067,0.0767062,0.201835,0.945828,0.00279357,0.352425
19,1019.3,557,1800,1,0.0124242,0.00967919,0.00274496,0.00720789,0.232763,0.0153471,1.43207
19,1019.3,557,1800,2,0.15193,0.0754514,0.076479,0.201372,0.946017,0.00278605,0.352355
19.5,1019.3,557,1800,1,0.0124399,0.00970885,0.00273107,0.00717585,0.232747,0.015339,1.43217
19.5,1019.3,557,1800,2,0.151605,0.0753703,0.0762344,0.200865,0.946177,0.00277956,0.352295
20,1019.3,557,1800,1,0.0124559,0.00973858,0.00271733,0.00714416,0.232734,0.0153323,1.43225
20,1019.3,557,1800,2,0.15132,0.0753433,0.075977,0.200325,0.946314,0.0027738,0.352244
20.5,1019.3,557,1800,1,0.012472,0.0097683,0.00270375,0.00711284,0.232723,0.0153265,1.43232
20.5,1019.3,557,1800,2,0.151066,0.0753551,0.0757106,0.19976,0.946435,0.00276858,0.352199
21,1019.3,557,1800,1,0.0124882,0.0097979,0.0026903,0.00708183,0.232713,0.0153213,1.43238
21,1019.3,557,1800,2,0.150832,0.0753947,0.0754376,0.199178,0.946544,0.00276374,0.352158
22.5,1019.3,557,1800,1,0.0125359,0.00988489,0.00265099,0.00699134,0.232689,0.0153096,1.43253
22.5,1019.3,557,1800,2,0.150247,0.0756465,0.0746005,0.197385,0.946812,0.00275129,0.352059
25,1019.3,557,1800,1,0.012611,0.0100235,0.00258747,0.00684508,0.23265,0.0152956,1.43276
25,1019.3,557,1800,2,0.149334,0.0761472,0.0731869,0.194326,0.947181,0.00273169,0.351921
27.5,1019.3,557,1800,1,0.012682,0.0101565,0.00252555,0.00670204,0.23261,0.0152851,1.43301
27.5,1019.3,557,1800,2,0.148377,0.076618,0.0717592,0.191195,0.9475,0.00271126,0.351803
30,1019.3,557,1800,1,0.0127495,0.0102841,0.00246539,0.00656271,0.232567,0.0152772,1.43328
30,1019.3,557,1800,2,0.147394,0.0770598,0.0703339,0.188036,0.947778,0.00269036,0.3517
32.5,1019.3,557,1800,1,0.0128133,0.0104061,0.00240728,0.00642785,0.23252,0.0152717,1.43357
32.5,1019.3,557,1800,2,0.146384,0.0774696,0.0689142,0.184861,0.948018,0.00266899,0.351611
35,1019.3,557,1800,1,0.0128747,0.0105233,0.00235136,0.00629774,0.232471,0.0152678,1.43387
35,1019.3,557,1800,2,0.145349,0.0778473,0.0675021,0.181673,0.948224,0.0026472,0.351534
